index,Image Name,AI generated Summary,Author Summary,Cosine_Similarity Score,ROUGE-WE,BertScore,BLEU Score,METEOR Score
224,295.jpg," The figure shows the research model. The model proposes that utilitarian gratifications (H1), hedonic gratifications (H2), and social gratifications (H3) have a positive effect on consumers’ state anxiety (H4), which in turn has a positive effect on in-store purchase intention."," Fig. B.1 shows the moderated?mediation model and its index, -0.09, which was calculated by SPSS Process 3.5 with 5000 bootstrap samples. Because the moderated?mediation effects of the fatal-accident rate had a negative relationship with privacy concerns, the index value was negative. The zero did not fall in the interval between BootLLCI and BootULCI, which indicates that the fatal-accident rate of SSCCs played a significant role as a moderated mediator. We found that the conditional direct effects of the fatal-accident rate of SSCCs were one of two moderated mediations in the relationship between consumers? privacy concerns and purchase intentions. Because the effect of SSCC privacy concerns on purchase intentions occurred through consumers? information-disclosure intentions and interacted with the fatal-accident rate, we called the moderated?mediation effect ?conditional indirect effects.?",25.79%,69.57%,82.29%,6.44%,81.31%
225,296.jpg," Table 1. CFA Results

Latent Variables/Indicators                                  |   Loadings   |   CR   |   AVE   |
-------------------------------------------------------|-------------|-------|--------|
**Consumer State Anxiety**
•	Uncertainty avoidance (CON1)                     |   0.755   |   0.891   |   0.634   |
•	Consumer second-order (CON2)                     |   0.823   |   0.868   |   0.711   |
•	Buying journey difficulty (CON3)                 |   0.691   |   0.871   |   0.609   |
•	Opinion seeking via social media (OS1)             |   0.623   |   0.786   |   0.531   |
•	Opinion sharing via social media (OS2)             |   0.694   |   0.780   |   0.574   |
•	Information seeking related to a P                 |   0.727   |   0.855   |   0.625   |
•	Branded vs. generic product (OS4)                 |   0.634   |   0.733   |   0.464   |
•	Mobile payment (OS5)                               |   0.802   |   0.852   |   0.724   |
•	Self-service (OS6)                                 |   0.627   |   0.736   |   0.480   |
•	Quick payment (OS7)                               |   0.785   |   0.863   |   0.686   |
•	M-retailing (OS8)                                 |   0.564   |   0.706   |   0.400   |
•	M-banking functional value (OS9)                   |   0.850   |   0.924   |   0.806   |
•	M-banking perceived risk (OS10)                    |   0.736   |   0.839   |   0.614   |
**Utilitarian Gratifications**
•	Hedonic gratifications (HG1)                        |   0.774   |   0.895   |   0.790   |
•	Social gratifications (SG1)                        |   0.861   |   0.927   |   0.839   |
**Consumer Second-order (CSO)**
•	Resale1 (RS1)                                      |   0.757   |   0.865   |   0.716   |
•	Resale2 (RS2)                                      |   0.859   |   0.909   |   0.826   |
•	Passing time (PT)                                  |   0.528   |   0.709   |   0.370   |
•	Socializing (SO)                                   |   0.856   |   0.924   |   0.836   |
•	Convenience (CN)                                  |   0.700   |   0.857   |   0.647   |
•	Control (CO)                                       |   0.770   |   0.879   |   0.705   |
•	Instant gratification (IG)                         |   0.741   |   0.867   |   0.673   |
•	Jobs-to-be-done (JTBD)                             |   0.735   |   0.871   |   0.667   |
**Note.** CFA = confirmatory factor analysis; CR = composite reliability; AVE = average variance extracted; HG = hedonic gratifications; SG = social gratifications; RS = resale; PT = passing time; SO = socializing; CN = convenience; CO = control; IG = instant gratification; JTBD = jobs-to-be-done. All factor loadings are significant at p < 0.001.","The environmental performance of SSCCs, the second sustainability type, conditionally influenced SSCC privacy concerns on disclosure intentions and privacy concerns on purchase intentions, respectively (H6a and H6b supported). The moderated?mediation index of the environmental performance of SSCCs was 0.08, calculation of SPSS Process 3.5 with 5000 bootstrap samples (see Fig. B.2). Because the interval between BootLLCI and BootULCI did not include the zero point, we concluded that the moderated?mediation effects were significant. ",0.69%,24.99%,72.35%,0.00%,58.19%
226,297.jpg," The table shows the composite reliability (CR), average variance extracted (AVE), mean, and correlations among the constructs. All the CR values are greater than 0.7, indicating good reliability. All the AVE values are greater than 0.5, indicating good convergent validity. The mean values show that consumers have a slightly higher level of social anxiety (M = 3.38) than hedonic anxiety (M = 2.66), utilitarian anxiety (M = 3.07), and CSA (M = 2.98). The correlations among the constructs are all significant (p < 0.01), indicating good discriminant validity.","The third sustainability type, SSCCs? fuel and system efficiency, also conditionally affected SSCC privacy concerns on disclosure intentions and purchase intentions, respectively (H6a and H6b supported). The moderated?mediation index of the fuel and system efficiency of SSCCs was -0.07, and both BootLLCI and BootULCI were negative values, which means the moderated?mediation effects were significant based on SPSS Process 3.5 with 5000 bootstrap samples (Fig. B.3). ",21.06%,85.03%,81.78%,39.39%,74.93%
227,298.jpg," Table 4.

Structural model results.","After the participants were given their specific manipulations, they answered manipulation-check questions. These questions enabled us to determine whether participants remembered and understood the manipulations they were given. Table 4 shows the number of samples, means, and standard deviations for each variable. We provided manipulation checks in the following two ways.",3.05%,76.93%,84.81%,0.00%,80.29%
228,299.jpg," The table shows the results of a mediation analysis. The first column shows the mediation paths. The second column shows the direct effect of the independent variable on the dependent variable without the mediator. The third column shows the indirect effect of the independent variable on the dependent variable through the mediator. The fourth column shows the direct effect of the independent variable on the dependent variable with the mediator. The fifth column shows the t-value for the indirect effect.

The results show that the indirect effect of UG on PI through CSA is significant (t = 3.303, p < 0.05), and the direct effect of UG on PI with CSA is also significant (t = 3.303, p < 0.05). This indicates that CSA partially mediates the relationship between UG and PI.

The results also show that the indirect effect of HG on PI through CSA is significant (t = 2.649, p < 0.05), and the direct effect of HG on PI with CSA is also significant (t = 2.649, p < 0.05). This indicates that CSA partially mediates the relationship between HG and PI.

The results also show that the indirect effect of SG on PI through CSA is significant (t = 2.799, p < 0.05), and the direct effect of SG on PI with CSA is also significant (t = 2.799, p < 0.05). This indicates that CSA partially mediates the relationship between SG and PI.","We conducted preliminary tests to assess the reliability and validity of the responses. The measurement model analyses involved the reliabilities for each correlation alpha (CRA), called Cronbach's alpha (a). Table 5 shows that all the scores were over the threshold of 0.7 [20,24]. Based on correlation matrix analyses, there were no critical issues regarding convergent validity and discriminant validity (see Fig. B.1). Because all average variances extracted (AVEs) were greater than 0.5, there were no convergent validity issues. The AVE square roots were greater than interconstruct correlations, which also indicated discriminant validity. The total number of violations was less than one-half of the potential comparisons [17]. We also tested the variance inflation factor to examine for potential multicollinearity. Based on the recommended value of 5, it was good in all cases except FE (FA = 2.2, EV = 2.1, FE = 5.2, GS. = 4.8, PC = 1.1) [40]. We tested for and ruled out common method bias using a marker variable and common latent factors in AMOS [72]. Finally, the results of confirmatory factor analysis (CFA) for sustainability demonstrated strong model fit statistics; the root mean square error of approximation (RMSEA) value was 0.043, which is lower than 0.07 [93]; the comparative fit index (CFI) value was 0.985, which is greater than 0.90; the Tucker?Lewis index value (TLI) was 0.982, also greater than 0.90.",41.60%,88.92%,80.27%,45.66%,84.24%
229,30.jpg, The diagram shows how to create different presentations for different social media platforms. The first step is to use a persona generator to create different personas for each social media platform. The second step is to use a content generator to create different content for each persona. The third step is to use a format generator to create different formats for each piece of content. The final step is to use a social media poster to post the content to each social media platform.,"As Table 6 shows, to analyze the mediation effects of disclosure intentions between privacy concerns and purchase intentions, we used two tools: SPSS Process and AMOS. The effects of SSCC privacy concerns on disclosure intentions (t(454) = -8.82, p < 0) and disclosure intentions on SSCC purchase intentions (t(454) = 15.16, p < 0) were significant (see Table B.2 and Table B.3). We concluded that there were indirect effects of disclosure intentions between privacy concerns and purchase intentions because the interval between the lower level of confidence interval (BootLLCI) and the upper level of confidence interval (BootULCI) did not include zero (see Table B.3). The results of the model fit (GFI = 0.98, AGFI = 0.96, CFI = 0.99, RMSEA = 0.03) indicated that there was good model fit between the proposed model and the data, such that the data does not require re-specification (see Table B.4).",12.14%,51.54%,79.62%,17.62%,90.47%
230,300.jpg," The diagram shows the research methodology that will be used in this study. The research process will be divided into three main stages: 
1. Define and design
2. Prepare, collect and analyse
3. Analyse and conclude. 

The first stage will involve conducting a literature review and developing a theoretical framework. This will be followed by the selection of cases and the development of a data collection plan. 

The second stage will involve conducting exploratory case studies and writing case reports. The third stage will involve analysing the data, drawing conclusions, and writing a final report.","We analyzed the relationship between privacy concerns, government subsidies for SSCCs, consumers? disclosure intentions, and purchase intentions when adopting SSCCs. Government subsidies significantly affected consumers? disclosure intentions and purchase intentions when adopting SSCCs (H7 and H8 supported). Table 10 and Fig. 7 show the results of the effect of government subsidies. The mediation effects of disclosure intentions between privacy concerns and purchase intentions when adopting SSCCs had the same results as the previous output because privacy concerns negatively influenced disclosure intentions (H1 supported) that positively affected purchase intentions (H3 supported). Privacy concerns did not directly affect consumers? purchase intentions (H2 not supported).",19.49%,84.40%,80.48%,39.44%,79.45%
231,301.jpg," The table shows the relationships between the first-order concepts, second-order themes, and aggregate dimensions in the study. The first-order concepts are the specific ideas or statements that emerged from the data, while the second-order themes are the broader categories that these concepts fit into. The aggregate dimensions are the highest level of abstraction and represent the overall themes of the study.

The table shows that there are four aggregate dimensions in the study: Pressures promoting adoption of hyped technology, Segmented perception of hyped technology, Trust-building mechanisms, and WIIFM. These dimensions are based on the relationships between the first-order concepts and second-order themes. For example, the first-order concept of ""Efficiency gain"" is related to the second-order theme of ""Competitive pressure"", which is in turn related to the aggregate dimension of ""Pressures promoting adoption of hyped technology"".

The table also shows that there are a number of relationships between the first-order concepts and second-order themes. For example, the first-order concept of ""A single source of truth"" is related to the second-order theme of ""Optimistic perception"", which is in turn related to the aggregate dimension of ""Trust-building mechanisms"".

The findings of the study suggest that there are a number of factors that influence the adoption of hyped technology in organizations. These factors include competitive pressure, the perceived benefits of the technology, and the trust that organizations have in the technology. The study also suggests that organizations need to be aware of the potential risks associated with hyped technology, such as the risk of being locked into a particular technology or the risk of investing in a technology that does not meet their needs.","Further to the main independent variables, we provide a set of campaign-specific factors to control the model, consistent with Vismara [43] and Nguyen et al. [37]. For instance, we use size of the management team to capture ta project's human capital, while the dummy variable patent indicates the existence of a patent in the project documents and is used as a proxy for projects? intellectual capital. The variable active campaign encompasses parallel projects that raise funds at the same time, which potentially lead to less daily crowdfunding investment in target projects. Some empirical findings indicate that parallel projects diminish support from investors in equity crowdfunding [43] and lenders within lending platforms [18] as well as backers in reward-based crowdfunding [51]. Table 1 provides detailed definitions and descriptive statistics for all variables used. Regarding the number of key statistics in Table 1, on the average, projects attract about 5 investors and raise nearly £10,000 daily. While the daily average number of investors in equity crowdfunding is comparable to that in other types of crowdfunding markets, such as reward-based crowdfunding [45] or lending-based crowdfunding [24,49], their daily fundraising volume is much higher. This indicates the important and potential role of equity crowdfunding in providing capital to young entrepreneurs. Our sample statistics are, to a large extent, consistent with samples of equity crowdfunding projects from other papers [23,42,43].",42.97%,85.62%,80.97%,48.89%,80.55%
232,302.jpg," This figure shows a model of technological hype. The model suggests that technological hype is a process that involves three stages: (1) **Adoption of hyped technology**, (2) **Interpretation of hyped technology**, and (3) **Trust-building mechanisms.**

The first stage, adoption of hyped technology, is driven by a number of factors, including **pressure to adopt hyped technology**, **segmented perception**, and **competitive pressures.**

The second stage, interpretation of hyped technology, is also driven by a number of factors, including **segmented perception** and **trust-building mechanisms.**

The third stage, trust-building mechanisms, is driven by a number of factors, including **trust influencers**, **de-hyping**, and **reality check.**",We provide a correlation matrix among independent variables in Table 2. The correlation coefficients satisfy the condition of no multicollinearity in the model. We have no pair of variables that are highly correlated.,15.56%,54.43%,80.65%,36.67%,70.52%
233,303.jpg," The figure shows the research model. The model proposes that leader firms’ remote work strategy positively affects their survival remote work strategy, which in turn, positively affects their remote work initiatives in t3. The model also proposes that agile firms’ remote work strategy positively affects their survival remote work strategy, which in turn, positively affects their remote work initiatives in t3. Finally, the model proposes that leader and agile firms have a competitive advantage in remote work over their competitors.

The model is based on the following hypotheses:

H1: Leader firms’ remote work strategy positively affects their survival remote work strategy.
H2: Agile firms’ remote work strategy positively affects their survival remote work strategy.
H3: Leader and agile firms have a competitive advantage in remote work over their competitors.","Table 3 reports the results from our different panel regressions on the presence of herding dynamics in equity crowdfunding. Model 1 shows the results from curvilinear regression (specification 2), while models 2 and 3 report the outcomes of the linear regression in the first and last periods of the crowdfunding campaigns (specification 1). As the dependent variable of the daily number of investors is a non-negative integer, we first use random-effect negative binominal panel regressions in models 1?3 to control for overdispersion. Furthermore, following Xiao [45], we replicate models 1?3 in models 4?6 using random-effect OLS regressions with natural log of daily number of investors as the dependent variable. To confirm the robustness of the results, we also run model 4?6 using fixed-effect regressions. The results appear to be consistent.",14.02%,76.90%,81.06%,41.79%,76.55%
234,304.jpg, Table 3. Correlation between remote work and COVID-19,"To illustrate the dynamics of these information sources throughout the funding process, Table 4 presents different statistics (mean, median, max, min) on the number of discussions and of Facebook and Twitter posts at the end of the first stage and the last stage of the funding cycle. Further to Table 4, Graph 1 shows the average growth rate of number of posts from these sources. The growth rate for each project is calculated as where, NDFTPLS is the number of discussions, Facebook, and Twitter posts at the end of the last stage, and NDFTPFS is the number of discussions, Facebook, and Twitter posts at the end of the first stage.",6.66%,79.15%,82.67%,0.00%,62.03%
235,305.jpg," Table 3. Results of the hypotheses testing (n = 238)

Hypothesis	Model	Direct effect	Indirect effect	Total effect	Adj. R2	F	p	95% CI (bias-corrected)
H1	Remote work flexibility → Remote work initiatives	0.278	0.091	0.369	0.586	10.226	0.002	[0.109, 0.411]
H2	Remote work initiatives → Firm’s remote work initiatives	0.294	0.102	0.396	0.622	11.098	0.001	[0.183, 0.489]
H3	Firm’s remote work initiatives → Remote work initiatives	0.104	0.202	0.306	0.550	9.014	0.003	[0.126, 0.418]
H4	Remote work flexibility → Firm’s remote work initiatives	0.056	0.254	0.310	0.565	9.566	0.002	[0.134, 0.422]
H5	Remote work flexibility → Remote work initiatives → Firm’s remote work initiatives	–	0.085	0.085	–	–	–	–	–
H6	Remote work flexibility → Firm’s remote work initiatives → Remote work initiatives	–	0.062	0.062	–	–	–	–	–
H7	Remote work initiatives → Firm’s remote work initiatives → Remote work flexibility	–	–	–	–	–	–	–	–
H8	Remote work flexibility → Remote work initiatives → Firm’s remote work initiatives → Remote work flexibility	–	–	–	–	–	–	–	–","We ran a series of different tests to confirm the robustness of our analysis. First, we constructed an interaction variable between the logarithm forms of lag investors and days available, which measures the number of days remaining in a funding campaign. We replicate the main analysis using this new interaction term in negative binominal and OLS specifications. Models 1 and 2 of Table 6 show that the interaction term is negative and statistically significant, suggesting that herding momentum is more prevalent toward the final days of the funding campaign (i.e., the number of days available is getting smaller). These results are consistent with our previous findings.",1.71%,59.02%,77.07%,34.44%,48.14%
236,306.jpg," The table shows the correlation matrix of the variables used in the analysis. The variables are:

1. Remote work firm's initiatives in t1
2. Remote work firm's initiatives in t2
3. Remote work firm's initiatives in t3
4. Firm size
5. Firm's RSE in remote work in t1
6. Firm's RSE in remote work in t2
7. Firm's RSE in remote work in t3
8. Industry's average RSE in t1
9. Industry's average RSE in t2
10. Industry's average RSE in t3
11. Industry

The correlation matrix shows that there is a strong positive correlation between the firm's remote work initiatives in t1 and t2 (r = 0.411) and between the firm's remote work initiatives in t2 and t3 (r = 0.506). This suggests that firms that are more proactive in implementing remote work initiatives in one year are more likely to continue to do so in subsequent years.

There is also a strong positive correlation between the firm's RSE in remote work in t1 and t2 (r = 0.705) and between the firm's RSE in remote work in t2 and t3 (r = 0.775). This suggests that firms that have a higher level of RSE in remote work in one year are more likely to have a higher level of RSE in remote work in subsequent years.

There is a negative correlation between the firm's remote work initiatives in t1 and the firm's RSE in remote work in t1 (r = -0.233). This suggests that firms that are more proactive in implementing remote work initiatives are less likely to have a high level of RSE in remote work.

There is also a negative correlation between the firm's remote work initiatives in t2 and the firm's RSE in remote work in t2 (r = -0.164) and between the firm's remote work initiatives in t3 and the firm's RSE in remote work in t3 (r = -0.211). This suggests that firms that are more proactive in implementing remote work initiatives are less likely to have a high level of RSE in remote work in subsequent years.

These findings suggest that firms that are more proactive in implementing remote work initiatives are more likely to have a lower level of RSE in remote work. This is because remote work initiatives can help to reduce the costs associated with RSE, such as the costs of recruiting and training new employees and the costs of providing office space.","We also replicate our main analysis using an alternative measure for herding, which is the momentum of daily funding amount and total prior funding amount, as used in the prior literature [24,45]. These measures are considered to be good alternative proxies, as information on funding amounts is publicly available in crowdfunding platforms, so as investors can use it in their funding decision-making. Indeed, as discussed in Zhang and Liu [49], investors may herd to solve two key questions of whether they should invest or not and if so, how much they should contribute. Table 7 replicates our main analysis from Table 3 using funding amount momentum as an alternative measure of herding behavior. The results from the robustness checks are largely consistent with the main finding that herding only occurs in the last stages of those funding campaigns. The results from replicating Table 3 using an alternative measure of herding are also robust.",23.15%,81.01%,79.13%,39.27%,79.08%
237,307.jpg," The Venn diagram shows the relationship between the customer, booking, and destination. The customer is the person who makes the booking. The booking is the reservation for a room at a hotel or other accommodation. The destination is the place where the customer is traveling to.

The initial assumption is that the upgrade acceptance is a combination of the upsell offer, plus factors concerning the customer, booking, and destination. This assumption is upheld through analysis.

It can be quite challenging to balance these features automatically using a rule-based approach. This is because there are many factors to consider, and it can be difficult to determine how much weight to give to each factor.","Finally, we extend our main analysis to another important UK equity platform?Seedrs. We replicate our main tests in a sample of 80 projects, listed in Seedrs during 2017?2018, as a method for assessing the validity of our main findings with out-of-sample data. Using a smaller set of control variables than for the Crowdcube projects, our results, illustrated in Table 8, suggest similar herding dynamics among Seedrs projects, with herding momentum appearing strongly in the final stage of the funding campaigns, and confirm our original findings.",17.78%,90.70%,82.44%,39.82%,80.70%
238,308.jpg," This is a decision tree that models the process of a customer booking an economy trip and the subsequent steps taken by the company.

The process starts with the customer booking an economy trip. The company then determines whether or not the customer is eligible for an upgrade. If the customer is eligible, the company sends an email to the customer with an upgrade offer. The customer can then either accept or ignore the offer. If the customer accepts the offer, the company upgrades the customer to premium class. If the customer ignores the offer, the company takes no action.","Building on the preceding hypotheses, our research model displayed in Fig. 1 explains users? intentions to continue using museum social media official accounts and brand pages, considering the extent to which they perceive certain gratifications (i.e., informational value, entertainment value and social value) as fulfilled through this use. The model also explores certain socio-demographic specificities related to users (i.e., age, gender), as research identifies them as significant in shaping different patterns of social media usage [121,[130], [131], [132], [133], [134], [135]]. To be coherent with the procedure and results of our previous study 2, the population targeted is the digital natives. We respond by doing so to the call of many studies for more research about the ways young people choose to interact with museums and how to attract them [122,136]. H4: Attitude toward digitally supported museum visits is positively related to a museum's social media continuance intention. H5a: Attitude toward digitally supported museum visits moderates the effect of informational value on social media continuance intention. H5b: Attitude toward digitally supported museum visits moderates the effect of entertainment value on social media continuance intention. H5c: Attitude toward digitally supported museum visits moderates the effect of social value on social media continuance intention.H3: Social value is positively related to a museum's social media continuance intention. H2: Entertainment value is positively related to a museum's social media continuance intention. H1: Informational value is positively related to a museum's social media continuance intention.",21.49%,74.15%,79.59%,12.17%,85.57%
239,309.jpg," The diagram shows the architecture of the PREM price elasticity model. 

The model consists of the following components:

* Data Input
* Feature Engineering
* Feature Embedding
* Cost-Sensitive Classification
* Upgrade Offer Maximizer
* Offer Acceptance Prediction Framework

The Data Input component ingests data from various sources, including destination data, customer data, flight data, offer data, third-party data, and generated data.

The Feature Engineering component then extracts features from the raw data. 

The Feature Embedding component converts the categorical features into numerical vectors.

The Cost-Sensitive Classification component uses a cost-sensitive classification model to predict the probability that a customer will accept an upgrade offer.

The Upgrade Offer Maximizer component uses a revenue maximization model to determine the optimal upgrade offer for each customer.

The Offer Acceptance Prediction Framework combines the predictions from the Cost-Sensitive Classification component and the Upgrade Offer Maximizer component to predict the probability that a customer will accept an upgrade offer.","As shown in Fig. 2, our research design allows us to address a variety of views and perceptions that belong to the two groups of actors who co-create the museum experience: museum professionals and visitors. Study 1 confirmed the enabling potential of ICT which are mainly employed from receptive and interactive mediation perspectives [19,20]. Social media technologies are specifically recognized as powerful transformative tools. Characterized by immediacy, interactivity and massive reach, they can improve visibility and accessibility to audiences and foster collaborative mediation patterns [67].",16.95%,85.63%,79.43%,38.92%,77.59%
240,31.jpg, The figure shows the two main stages of our proposed approach. (a) Domain Data Ingestion and (b) Question Answering.,"By applying the retroduction procedure [29,43] and the inductive methodology for the analysis of qualitative data [48], we identified multiple categories, including the self- and others-oriented affordances that potentially explain differences in users? Instagram experiences. The categories presented in the previous subsections were related to one another and formed an affordances-actualizations-outcomes model, as illustrated in Fig. 1. The proposed graphical model (Fig. 1) reflects the layered critical realism ontology. The core categories ?SNS Affordances? and ?Context Characteristics? are represented by ovals with dashed borders. The dashed borders symbolize the real layer of structures that include material objects as well as social and conceptual entities (thoughts, goals, and intentions). ",28.99%,74.23%,82.71%,0.47%,85.61%
241,310.jpg," | Year | Bookings | Offers sent | Offers accepted | Reach rate | Conversion rate |
|---|---|---|---|---|---|
| 2017 | 15.2 M | 2.5 M | 42 K | 16% | 1.67% |
| 2018 | 30.9 M | 7.5 M | 99 K | 24% | 1.32% |
| 2019 | 18.2 M | 4.1 M | 53 K | 23% | 1.29% |
| All | 64.3 M | 14.1 M | 194 K | 22% | 1.43% |","Therefore, as the next step in the candidate mechanism and model validation, we applied quantitative methods and tested the relationships between the actualization of identified affordance groups (self-oriented and others-oriented) and outcomes. Based on the proposed model and, in particular, the nature of user motives behind self- and others-oriented affordances, we put forth and tested the following hypotheses (Fig. 2).",0.00%,9.10%,77.85%,0.00%,36.11%
242,311.jpg," From the table, we can see that the best feature embedding technique is the Denoising AutoEncoder, which achieves an F1 score of 83.9 and a revenue capture of 100%.","The items for the actualization of others- and self-oriented affordances (OAA and SAA, respectively) were developed in an iterative process based on the interview transcripts and often included the exact wording of the participants. Items for measuring the actualizations of affordances were developed for each user's goal-feature combination [57] and assessed on a 5-point Likert scale (1 = strongly disagree; 5 = strongly agree). If participants had trouble understanding an item, they could indicate this by choosing the option ?I don't understand the statement.? In the questionnaire, the items for the actualization of others- and self-oriented affordances were mixed and displayed in random order. Table 4 contains the final survey items with descriptive measures.",33.29%,74.75%,82.10%,2.76%,76.07%
243,312.jpg," The table shows the F1 score and revenue capture for different embedding sizes. The F1 score is a measure of the accuracy of the model, and the revenue capture is the percentage of revenue that the model is able to capture.

As the embedding size increases, the F1 score and revenue capture both increase. This is because a larger embedding size allows the model to learn more complex relationships between the features. However, the revenue capture does not increase as much as the F1 score, which means that the model is not able to capture as much revenue as it could with a smaller embedding size.

The optimal embedding size is 256, as it provides good F1 score and revenue capture.","Given that the measurement models of our predictors?OAA and SAA?are formative, specific criteria for assessing formative measurement models need to be applied. Some researchers propose that item weights that are significant at the 0.05 level and greater than 0.1 demonstrate high relevance for the formative construct [59]. Not all of our indicators met this criterion (Table 5). However, a simulation study by He [67] shows that it might be misleading and overly simplistic to assess indicator validity based on item weights only. He [67] argues that the contribution of individual items to the formative construct might be obscured by shared variance between indicators. This variance affects neither the predictive power nor the reliability of the construct. Despite the diverging views, there is an agreement not to omit items in formative models purely on statistical grounds. Dropping items alters the meaning of the formative construct and therefore is not recommended [58,59,63,67]. Hence, we kept all items, as each one covered a specific aspect of the constructs that emerged in our qualitative study. Another criterion for indicator validity is variance inflation factors (VIF) below 10 [59,68]. All VIFs of our items were below 1.6, which indicates that multicollinearity is not a problem (Table 5).",34.88%,80.36%,81.34%,28.63%,85.91%
244,313.jpg," The table shows the F1 score and revenue capture for different classification models and feature sets. The best model is the first one, which uses a deep learning model with embeddings. It has an F1 score of 83.9 and a revenue capture of 100%. The second-best model is the logistic regression model with embeddings, which has an F1 score of 74.7 and a revenue capture of 97%. The third-best model is the support vector machine model with embeddings, which has an F1 score of 78.3 and a revenue capture of 98%. The fourth-best model is the random forest model with embeddings, which has an F1 score of 79.4 and a revenue capture of 98%. The fifth-best model is the random forest model with the original data, which has an F1 score of 56.3 and a revenue capture of 73%. The sixth-best model is the deep learning model with one-hot encoding of the original data, which has an F1 score of 44.3 and a revenue capture of 62%. The seventh-best model is the random forest model with SMOTE, which has an F1 score of 53.4 and a revenue capture of 46%. The eighth-best model is the random forest model with oversample 1:10, which has an F1 score of 30.2 and a revenue capture of 48%. The ninth-best model is the random forest model with oversample 1:100, which has an F1 score of 42.3 and a revenue capture of 59%. The tenth-best model is the random forest model with GANs, which has an F1 score of 56.4 and a revenue capture of 62%.","Intermittent discontinuance in STSF is a complex psychological and behavioral process, and understanding this process has positive implications for the operation and management of social media. On the one hand, it is related to the operational goals of social commerce and social service [10]. Generally, the relationship between brands and users is characterized by weak ties [13]. However, STSF can provide a carrier of strong social relations to help brand service providers transform weak ties into strong ones, thereby realizing better social marketing and value co-creation. On the other hand, it can help to uncover the black box of intermittent discontinuance, which makes timely identification, monitoring, and improvement in service quality and user experience convenient for a platform. Fig. 1 illustrates the details of this process.",30.80%,69.03%,79.03%,40.74%,78.61%
245,314.jpg," The table shows the F1 score and revenue capture for three different customer segmentation models. The best model is the Binary AutoEncoder, which has an F1 score of 83.9 and a revenue capture of 100%. The next best model is the K-Means model, which has an F1 score of 64.9 and a revenue capture of 79%. The worst model is the Decision Tree model, which has an F1 score of 53.6 and a revenue capture of 73%.","Negative and positive expectancy violations of the current STSF produce push and pull effects, respectively. Positive expectancy violations of the current STSF and negative expectancy violations of the competitive STSF together produce a mooring effect. The push and pull effects act as discontinuance factors for the current STSF, whereas the mooring effect acts as a continuance factor; these act together to produce intermittent discontinuance. Fig. 2 illustrates the mechanism of intermittent discontinuance of STSF under the EVT and PPM models.",29.74%,67.76%,81.68%,47.05%,78.20%
246,315.jpg," The table shows the revenue maximization, F1 score, and revenue capture of two methods: ILP and Greedy.

ILP outperforms Greedy in all three metrics. Specifically, ILP achieves an F1 score of 83.9, while Greedy only achieves 49.2. In terms of revenue capture, ILP captures 100% of the revenue, while Greedy only captures 56%.","H1: Information overload positively affects STSF usage fatigue. H2: Social overload positively affects STSF usage fatigue. H3: System feature overload positively affects STSF usage fatigue. H4: Usage fatigue positively affects intermittent discontinuance in STSF. H5: Privacy concerns positively influence intermittent discontinuance in STSF. H6: Alternative attractiveness positively influences intermittent discontinuance in STSF. H7: Sunk costs positively influence a user's transition fatigue in STSF. H8: Transition costs positively influence a user's transition fatigue in STSF. H9: Transition fatigue negatively influences intermittent discontinuance in STSF. H10: Transition fatigue has a mediating effect on the relationship between sunk costs and intermittent discontinuance in STSF. H11: Transition fatigue has a mediating effect on the relationship between transition costs and intermittent discontinuances in STSF. Furthermore, we control for three demographic variables, including sex, education, and age. Other control variables include duration of use and the number of official accounts followed, contacts, and groups. Based on the above analysis, a conceptual model was developed, as shown in Fig. 3.",9.70%,78.39%,80.34%,5.45%,76.59%
247,316.jpg," The table shows the F1 score and revenue capture of different variants of the PREM model. The F1 score is a measure of the accuracy of the model, while the revenue capture is a measure of how much revenue the model can generate.

The results show that the PREM model with all components achieves the highest F1 score and revenue capture. This suggests that all components of the model are important for its performance.

The PREM model with only the classification and upgrade components achieves a lower F1 score and revenue capture than the model with all components. This suggests that the upgrade and revenue maximizer components are important for the performance of the model.

The PREM model with only the upgrade and revenue maximizer components achieves a lower F1 score and revenue capture than the model with all components. This suggests that the classification and upgrade components are important for the performance of the model.

Overall, the results show that all components of the PREM model are important for its performance.","The results of the structural model and hypothesis tests are presented in Fig. 4 and Table 7. As shown in Fig. 4, the corresponding R2 values for intermittent discontinuance, usage fatigue, and transition fatigue are 0.298, 0.332, and 0.651, respectively, indicating that the structural model has a good fit [75].",40.43%,82.28%,82.74%,39.92%,80.52%
248,317.jpg," The image shows the scenarios used in a study on fake news believability. The scenarios were designed to be relevant to people in the United States and India. The scenarios were presented to participants in a survey, and they were asked to rate how believable they found each scenario to be. The results of the study showed that people in the United States and India were equally likely to believe fake news. This suggests that people in both countries are susceptible to believing fake news, and that it is important to be aware of this issue."," Table 2 provides the sample profile information. There were 47 % male and 53 % female participants. More than 80 % of the participants were aged between 18 and 25 years, which is consistent with the statistics of the China Internet Network Information Center (CNNIC) [64] on social media users in China.",27.13%,48.53%,83.89%,43.06%,76.17%
